Country,Year,index,temp70,temp45,temp26,temp70_smoothed,temp45_smoothed,temp26_smoothed,GtCO2e_cumsum70,abatement70,temp_diff70,GtCO2e_cumsum45,abatement45,temp_diff45,GtCO2e_cumsum26,abatement26,temp_diff26
FRA,2100,674,13.531277496131253,12.232618324863944,10.620659334781452,13.622461504684832,12.277257905928547,10.661147157436526,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-1.3452035987562851,2326.220102831605,7212.64054543454,-2.9613143472483063
FRO,2020,675,7.628611154267305,8.012771745161599,7.944483809037664,7.700129072957238,7.771046954644089,7.805493088625855,842.8966489437206,0.0,0.0,786.3811247563308,56.515524187389815,0.0709178816868512,762.063433797282,80.83321514643865,0.1053640156686173
FRO,2030,676,7.024303408022303,8.145112892433472,7.659288590042702,7.769387169519836,7.751623040762433,7.641480161550371,1568.077861557596,0.0,0.0,1350.296984775312,217.78087678228394,-0.01776412875740352,1230.5399546264935,337.5379069311025,-0.12790700796946552
FRO,2040,677,7.212995494495761,7.711625208999195,7.397039841160653,7.853896052953147,7.728652799557645,7.502243441007166,2407.5081903645205,0.0,0.0,1926.7321054271188,480.7760849374017,-0.12524325339550213,1636.1994542882417,771.3087360762788,-0.3516526119459815
FRO,2050,678,8.009806145562088,7.870058243363014,7.296327492042847,8.046378330217587,7.713867926963557,7.474713578741194,3337.039282302806,0.0,0.0,2490.9085976750175,846.1306846277885,-0.33251040325403025,1966.493090080031,1370.546192222775,-0.5716647514763933
FRO,2060,679,8.47963589754974,7.589484844785771,7.574717111298555,8.326745325916596,7.728881382954412,7.474149643538203,4349.314497009131,0.0,0.0,3022.351289627446,1326.9632073816847,-0.5978639429621841,2196.103053490544,2153.2114435185867,-0.8525956823783929
FRO,2070,680,8.600361972385006,7.702954158076556,7.579473820439114,8.584949251626234,7.760824717842444,7.463903837997702,5449.852347440911,0.0,0.0,3506.472122330704,1943.380225110207,-0.8241245337837908,2327.987341173351,3121.86500626756,-1.1210454136285328
FRO,2080,681,8.673226003935866,7.852097389914795,7.365958612615435,8.798362217435628,7.8234385403976106,7.358323966700247,6664.386104413549,0.0,0.0,3920.145361753433,2744.240742660116,-0.9749236770380172,2383.706679066941,4280.679425346609,-1.4400382507353804
FRO,2090,682,9.180980654116054,8.040212673611133,7.206022587528958,8.964620026840011,7.8528761196846615,7.1729971675323885,8023.618968318464,0.0,0.0,4235.851616159866,3787.7673521585975,-1.1117439071553497,2378.9372821313204,5644.681686187143,-1.7916228593076227
FRO,2100,683,9.046394178602453,7.746247863769554,6.9529150221083125,9.14031823896606,7.877729856848829,6.981123202049572,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-1.2625883821172312,2326.220102831605,7212.64054543454,-2.159195036916488
FSM,2020,684,27.987697855631534,28.00475232673416,28.057239555590105,27.975141991813828,27.98718207273804,28.016560559857034,842.8966489437206,0.0,0.0,786.3811247563308,56.515524187389815,0.012040080924212049,762.063433797282,80.83321514643865,0.04141856804320554
FSM,2030,685,28.126913678204595,28.096949089898025,28.040301965784167,28.166914380478108,28.120124633862183,28.088081409145264,1568.077861557596,0.0,0.0,1350.296984775312,217.78087678228394,-0.046789746615925054,1230.5399546264935,337.5379069311025,-0.07883297133284373
FSM,2040,686,28.353124352657456,28.23305849017521,28.159367093172964,28.367747593540685,28.257146638832957,28.159487321988042,2407.5081903645205,0.0,0.0,1926.7321054271188,480.7760849374017,-0.1106009547077278,1636.1994542882417,771.3087360762788,-0.2082602715526427
FSM,2050,687,28.474669392903667,28.413891375506388,28.23234117296009,28.609664820324372,28.40831153068004,28.19069892619596,3337.039282302806,0.0,0.0,2490.9085976750175,846.1306846277885,-0.20135328964433086,1966.493090080031,1370.546192222775,-0.41896589412841223
FSM,2060,688,28.870876797762808,28.625894627426632,28.282028336958476,28.873384143342243,28.542399833631514,28.207708120210633,4349.314497009131,0.0,0.0,3022.351289627446,1326.9632073816847,-0.330984309710729,2196.103053490544,2153.2114435185867,-0.6656760231316099
FSM,2070,689,29.143004636411337,28.573000137894265,28.200355925383413,29.138767014510787,28.679465250688278,28.188226982350553,5449.852347440911,0.0,0.0,3506.472122330704,1943.380225110207,-0.4593017638225092,2327.987341173351,3121.86500626756,-0.9505400321602337
FSM,2080,690,29.41954008160218,28.810548863266476,28.267262221827675,29.386484908543487,28.79814387652362,28.146452232414845,6664.386104413549,0.0,0.0,3920.145361753433,2744.240742660116,-0.5883410320198657,2383.706679066941,4280.679425346609,-1.2400326761286422
FSM,2090,691,29.631934102376324,28.94394892939817,28.080735778808616,29.6118160114902,28.9169792149268,28.100127381213788,8023.618968318464,0.0,0.0,4235.851616159866,3787.7673521585975,-0.694836796563397,2378.9372821313204,5644.681686187143,-1.51168863027641
FSM,2100,692,29.808740234375023,29.01644668579104,28.06515316433379,29.833739011036226,29.035176751054696,28.054273971112707,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-0.7985622599815301,2326.220102831605,7212.64054543454,-1.7794650399235188
GAB,2020,693,24.010582577375306,24.05825554714354,24.01369509667863,23.998102407720665,24.033044444085487,24.075275285048452,842.8966489437206,0.0,0.0,786.3811247563308,56.515524187389815,0.034942036364821405,762.063433797282,80.83321514643865,0.07717287732778644
GAB,2030,694,24.297644469986594,24.271061027957526,24.247784223424016,24.334535813828698,24.24862435826954,24.219163104918707,1568.077861557596,0.0,0.0,1350.296984775312,217.78087678228394,-0.08591145555915602,1230.5399546264935,337.5379069311025,-0.11537270890999096
GAB,2040,695,24.696389383473946,24.430593298319142,24.381651925359492,24.67069417982959,24.467024456198303,24.357686820542096,2407.5081903645205,0.0,0.0,1926.7321054271188,480.7760849374017,-0.2036697236312861,1636.1994542882417,771.3087360762788,-0.3130073592874929
GAB,2050,696,24.995280405802085,24.693664205014926,24.494982872080524,25.026007965947844,24.668801894276317,24.44806954036632,3337.039282302806,0.0,0.0,2490.9085976750175,846.1306846277885,-0.35720607167152707,1966.493090080031,1370.546192222775,-0.5779384255815252
GAB,2060,697,25.404975792310445,24.946871404136747,24.496029251253827,25.39987913804874,24.85685160039925,24.497766610899163,4349.314497009131,0.0,0.0,3022.351289627446,1326.9632073816847,-0.5430275376494897,2196.103053490544,2153.2114435185867,-0.9021125271495762
GAB,2070,698,25.72517559432479,24.99627411810707,24.544745296709564,25.80718707023913,25.026775968495226,24.509039784504573,5449.852347440911,0.0,0.0,3506.472122330704,1943.380225110207,-0.7804111017439048,2327.987341173351,3121.86500626756,-1.298147285734558
GAB,2080,699,26.240935339224272,25.23957004219654,24.51611899145095,26.22477020034799,25.161452039809188,24.48887122719492,6664.386104413549,0.0,0.0,3920.145361753433,2744.240742660116,-1.0633181605388025,2383.706679066941,4280.679425346609,-1.7358989731530698
GAB,2090,700,26.707431873070124,25.287260873031126,24.44332096001215,26.637064548086826,25.2775137874593,24.444390039737627,8023.618968318464,0.0,0.0,4235.851616159866,3787.7673521585975,-1.3595507606275277,2378.9372821313204,5644.681686187143,-2.1926745083491994
GAB,2100,701,27.00708898713364,25.373396861670145,24.38581396121525,27.04946177825282,25.39026063677477,24.395448165186263,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-1.65920114147805,2326.220102831605,7212.64054543454,-2.6540136130665566
GBR,2020,702,9.230434609284913,9.402452424742465,9.50185880817111,9.218557298264658,9.309571930041743,9.328168648132058,842.8966489437206,0.0,0.0,786.3811247563308,56.515524187389815,0.09101463177708524,762.063433797282,80.83321514643865,0.10961134986740007
GBR,2030,703,9.039957270930342,9.598570870572447,9.16609771790689,9.414533284604481,9.370367610598505,9.276466916176807,1568.077861557596,0.0,0.0,1350.296984775312,217.78087678228394,-0.04416567400597593,1230.5399546264935,337.5379069311025,-0.1380663684276744
GBR,2040,704,9.440003001747465,9.43021046300024,9.099980028847654,9.62684439025749,9.433900109128563,9.241253252013895,2407.5081903645205,0.0,0.0,1926.7321054271188,480.7760849374017,-0.19294428112892703,1636.1994542882417,771.3087360762788,-0.3855911382435959
GBR,2050,705,10.001704550011365,9.522301586762092,9.222511112497207,9.918525295803772,9.524611592508288,9.291848932077222,3337.039282302806,0.0,0.0,2490.9085976750175,846.1306846277885,-0.3939137032954836,1966.493090080031,1370.546192222775,-0.6266763637265491
GBR,2060,706,10.342021978636392,9.687064222214543,9.45856239825251,10.244702607866213,9.620387828891216,9.332837606457002,4349.314497009131,0.0,0.0,3022.351289627446,1326.9632073816847,-0.6243147789749965,2196.103053490544,2153.2114435185867,-0.9118650014092111
GBR,2070,707,10.450002152243375,9.580064995711215,9.622722535657735,10.553660189228355,9.72410660422869,9.297619784698,5449.852347440911,0.0,0.0,3506.472122330704,1943.380225110207,-0.8295535849996654,2327.987341173351,3121.86500626756,-1.2560404045303546
GBR,2080,708,10.851461934799358,9.921164061285259,9.085914615186681,10.79012768590169,9.815793652527471,9.198023865740808,6664.386104413549,0.0,0.0,3920.145361753433,2744.240742660116,-0.9743340333742179,2383.706679066941,4280.679425346609,-1.5921038201608813
GBR,2090,709,11.189914092108587,9.871026755976493,9.093051557865708,10.951547088031816,9.933128563742704,9.001393029778523,8023.618968318464,0.0,0.0,4235.851616159866,3787.7673521585975,-1.0184185242891122,2378.9372821313204,5644.681686187143,-1.9501540582532932
GBR,2100,710,10.94117806510219,10.066761030097869,8.771603159407157,11.109895330804441,10.048976048582311,8.804816471868692,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-1.0609192822221303,2326.220102831605,7212.64054543454,-2.305078858935749
GEO,2020,711,7.7546025770204565,7.742850197112931,7.749583243007341,7.744729830779894,7.762573029179496,7.7769525744743,842.8966489437206,0.0,0.0,786.3811247563308,56.515524187389815,0.01784319839960169,762.063433797282,80.83321514643865,0.03222274369440559
GEO,2030,712,8.088145658198496,7.944907041909392,8.27062132898764,8.124639039822613,7.989295850503895,7.979427447114124,1568.077861557596,0.0,0.0,1350.296984775312,217.78087678228394,-0.1353431893187178,1230.5399546264935,337.5379069311025,-0.14521159270848916
GEO,2040,713,8.563613667831518,7.969984240716912,7.989888632788719,8.505848471144873,8.229220679422092,8.19452093156787,2407.5081903645205,0.0,0.0,1926.7321054271188,480.7760849374017,-0.27662779172278107,1636.1994542882417,771.3087360762788,-0.3113275395770021
GEO,2050,714,8.774547778039409,8.580321171710366,8.46645631257846,8.907695453565976,8.442066324640571,8.427335824866638,3337.039282302806,0.0,0.0,2490.9085976750175,846.1306846277885,-0.4656291289254053,1966.493090080031,1370.546192222775,-0.4803596286993379
GEO,2060,715,9.399100132208963,8.747823352600934,8.728417210052388,9.284915100527344,8.662214677078625,8.481056460419632,4349.314497009131,0.0,0.0,3022.351289627446,1326.9632073816847,-0.6227004234487197,2196.103053490544,2153.2114435185867,-0.8038586401077126
GEO,2070,716,9.672278053553331,8.432867664775326,7.7078554357893285,9.670497534265376,8.892793452682433,8.4685521379806,5449.852347440911,0.0,0.0,3506.472122330704,1943.380225110207,-0.777704081582943,2327.987341173351,3121.86500626756,-1.201945396284776
GEO,2080,717,9.947378595149038,9.246801182189655,8.403447564614204,10.083112687591504,9.047381534309306,8.392129870149018,6664.386104413549,0.0,0.0,3920.145361753433,2744.240742660116,-1.0357311532821978,2383.706679066941,4280.679425346609,-1.6909828174424852
GEO,2090,718,10.494806636264993,9.283581915035805,8.187226516840246,10.545111784826872,9.180531155573293,8.265749433237914,8023.618968318464,0.0,0.0,4235.851616159866,3787.7673521585975,-1.3645806292535791,2378.9372821313204,5644.681686187143,-2.279362351588958
GEO,2100,719,11.09185426366784,9.180284666031344,8.199372079871393,11.019550833035172,9.29529648101027,8.154614301730732,9538.860648266145,0.0,0.0,4464.555511897279,5074.305136368866,-1.7242543520249018,2326.220102831605,7212.64054543454,-2.8649365313044406
